id,received_time,sender,body,is_transaction,bank,account,amount,balance,txn_type,source
US_CORPUS_00407,1798625640000,322632,Bank of America: A purchase of $11.95 at TARGET T-1043 was charged to your credit card ending in 9111 on 12/30.,1,Bank of America,9111,11.95,,DEBIT,CARD
US_CORPUS_00408,1798686600000,322632,"Bank of America: Your credit card ending in 9111 statement is ready. Balance: $3,500.50. Min payment $35.00 due 01/18.",1,Bank of America,9111,"3,500.50","3,500.50",DEBIT,CARD
US_CORPUS_00409,1798697160000,93557,Wells Fargo: 206830 is your access code. It expires in 10 minutes. Don't share it.,0,Wells Fargo,,,,OTHER,NONE
US_CORPUS_00410,1798746600000,672566,"Netflix: Your payment method was updated successfully. If this wasn't you, visit netflix.com/account.",0,Unknown,,,,OTHER,NONE
US_CORPUS_00411,1798773840000,322632,Bank of America: A purchase of $161.80 at BEST BUY #442 was charged to your credit card ending in 9111 on 01/01.,1,Bank of America,9111,161.80,,DEBIT,CARD
US_CORPUS_00412,1798963620000,93557,Wells Fargo: Your new Wells Fargo Debit Card ending in 9111 is now active and linked to checking account ending 4417.,0,Wells Fargo,9111,,,OTHER,CARD
US_CORPUS_00413,1798981380000,322632,"Bank of America: Good news! Your credit line on card ending 9111 has been increased to $6,000.00. No action needed. Avail credit: $2,337.70.",1,Bank of America,9111,"6,000.00","2,337.70",DEBIT,CARD
US_CORPUS_00414,1799012820000,37777,USPS: Your package 9479207814979871086 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00415,1799058300000,322632,BofA: A pending authorization of $45.26 at WHOLE FOODS MKT is on your credit card ending 9111. Final amount may vary.,1,Bank of America,9111,45.26,,DEBIT,CARD
US_CORPUS_00416,1799083080000,55123,"QuickCash Loans: Get up to $5,000 TODAY! No credit check. Apply now: qcloans.example/apply. Txt STOP to end.",0,Unknown,,,,OTHER,NONE
US_CORPUS_00417,1799110140000,24273,"Chase: You made a $138.92 debit card purchase with card ending 7761 at BEST BUY #442 on 01/05. Avail bal: $20,123.97.",1,Chase,7761,138.92,"20,123.97",DEBIT,CARD
US_CORPUS_00418,1799143800000,322632,"Bank of America: A withdrawal/debit of $57.72 (T-MOBILE) posted to account ending 9661 on 01/05. Available balance: $1,111.76.",1,Bank of America,9661,57.72,"1,111.76",DEBIT,BANK
US_CORPUS_00419,1799172600000,24273,"Chase: You made a $23.60 debit card purchase with card ending 7761 at SPOTIFY USA on 01/05. Avail bal: $20,100.37.",1,Chase,7761,23.60,"20,100.37",DEBIT,CARD
US_CORPUS_00420,1799192640000,322632,Bank of America: A purchase of $24.67 at WALMART SUPERCENTER was charged to your credit card ending in 9111 on 01/05.,1,Bank of America,9111,24.67,,DEBIT,CARD
US_CORPUS_00421,1799217780000,24273,"Chase: You made a $99.54 debit card purchase with card ending 7761 at HOME DEPOT #6641 on 01/06. Avail bal: $20,000.83.",1,Chase,7761,99.54,"20,000.83",DEBIT,CARD
US_CORPUS_00422,1799252760000,24273,"Chase: You made a $37.43 debit card purchase with card ending 7761 at TRADER JOE'S #552 on 01/06. Avail bal: $19,963.40.",1,Chase,7761,37.43,"19,963.40",DEBIT,CARD
US_CORPUS_00423,1799302620000,93557,Wells Fargo: A purchase of $113.60 occurred on card ending in 9111 at KROGER #771 on 01/07. Avail Bal: $886.40.,1,Wells Fargo,9111,113.60,886.40,DEBIT,CARD
US_CORPUS_00424,1799314740000,93557,Wells Fargo: A purchase of $62.64 occurred on card ending in 9111 at BEST BUY #442 on 01/07. Avail Bal: $823.76.,1,Wells Fargo,9111,62.64,823.76,DEBIT,CARD
US_CORPUS_00425,1799330340000,322632,Bank of America: A purchase of $29.98 at AMAZON MKTPLACE was charged to your credit card ending in 9111 on 01/07.,1,Bank of America,9111,29.98,,DEBIT,CARD
US_CORPUS_00426,1799384280000,322632,"Bank of America: Your credit card ending in 9111 statement is ready. Balance: $3,716.95. Min payment $35.00 due 01/26.",1,Bank of America,9111,"3,716.95","3,716.95",DEBIT,CARD
US_CORPUS_00427,1799395740000,+14155550132,Hey are we still on for dinner tonight?,0,Unknown,,,,OTHER,NONE
US_CORPUS_00428,1799423160000,37777,USPS: Your package 9433774468869534634 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00429,1799449080000,24273,Chase: MIKE CHEN requested $83.38 from you with Zelle(R). Review in the Chase Mobile app. No money has moved.,1,Chase,,83.38,,DEBIT,BANK
US_CORPUS_00430,1799470740000,+14155550132,Running 10 min late,0,Unknown,,,,OTHER,NONE
US_CORPUS_00431,1799531520000,24273,"Chase: You sent $136.51 to JOHN MILLER with Zelle(R) from acct ending 9384 on 01/09. Avail bal: $19,826.89.",1,Chase,9384,136.51,"19,826.89",DEBIT,BANK
US_CORPUS_00432,1799557680000,24273,"Chase: Your requested balance for acct ...9384 is $19,826.89 as of 01/10.",1,Chase,9384,"19,826.89",,DEBIT,BANK
US_CORPUS_00433,1799597460000,24273,Chase Fraud Alert: Did you attempt $236.79 at ONLINE MERCHANT with debit card ending 7761? Reply YES or NO.,1,Chase,7761,236.79,,DEBIT,CARD
US_CORPUS_00434,1799641920000,24273,"Chase: Your online payment of $409.90 to BANK OF AMERICA CARD 9111 from acct ...9384 is complete on 01/11. Avail bal: $19,416.99.",1,Chase,9384,409.90,"19,416.99",CREDIT,CARD
US_CORPUS_00435,1799646660000,322632,"BofA: Payment of $409.90 received on credit card ending 9111. Thank you. Avail credit: $2,692.95.",1,Bank of America,9111,409.90,"2,692.95",CREDIT,CARD
US_CORPUS_00436,1799681040000,24273,"Chase: You made a $57.08 debit card purchase with card ending 7761 at COSTCO WHSE #482 on 01/11. Avail bal: $19,359.91.",1,Chase,7761,57.08,"19,359.91",DEBIT,CARD
US_CORPUS_00437,1799720820000,322632,BofA: Your credit card ending 9111 was DECLINED for $403.85 at APPLE.COM/BILL on 01/12. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00438,1799732460000,+14155550132,Running 10 min late,0,Unknown,,,,OTHER,NONE
US_CORPUS_00439,1799740380000,322632,BofA: Your credit card ending 9111 was DECLINED for $35.45 at CVS/PHARMACY #883 on 01/12. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00440,1799795340000,262966,228713 is your Amazon OTP. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00441,1799828700000,93557,Wells Fargo: A purchase of $92.15 occurred on card ending in 9111 at WALMART SUPERCENTER on 01/13. Avail Bal: $731.61.,1,Wells Fargo,9111,92.15,731.61,DEBIT,CARD
US_CORPUS_00442,1799857920000,24273,"Chase: You made a $51.60 debit card purchase with card ending 7761 at TRADER JOE'S #552 on 01/13. Avail bal: $19,308.31.",1,Chase,7761,51.60,"19,308.31",DEBIT,CARD
US_CORPUS_00443,1799917080000,93557,Wells Fargo: A purchase of $94.57 occurred on card ending in 9111 at APPLE.COM/BILL on 01/14. Avail Bal: $637.04.,1,Wells Fargo,9111,94.57,637.04,DEBIT,CARD
US_CORPUS_00444,1799940900000,322632,"Bank of America: Your credit card ending in 9111 statement is ready. Balance: $3,307.05. Min payment $35.00 due 02/01.",1,Bank of America,9111,"3,307.05","3,307.05",DEBIT,CARD
US_CORPUS_00445,1799973780000,37777,USPS: Your package 9461675377152327952 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00446,1800021720000,89887,DOMINO'S: BOGO large pizzas today only! dominos.com. Txt STOP to end.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00447,1800082620000,322632,"Bank of America: A withdrawal/debit of $52.93 (T-MOBILE) posted to account ending 9661 on 01/16. Available balance: $1,058.83.",1,Bank of America,9661,52.93,"1,058.83",DEBIT,BANK
US_CORPUS_00448,1800113820000,322632,"Bank of America: A refund of $42.03 from STARBUCKS #2214 was credited to your credit card ending in 9111 on 01/16. Avail credit: $2,734.98.",1,Bank of America,9111,42.03,"2,734.98",CREDIT,CARD
US_CORPUS_00449,1800143040000,93557,Wells Fargo: Bill Pay of $67.07 to CITY WATER DEPT was sent from account ending 4417 on 01/16. Avail Bal: $569.97.,1,Wells Fargo,4417,67.07,569.97,DEBIT,BANK
US_CORPUS_00450,1800183780000,24273,Chase: Your one-time code is 182146. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00451,1800215400000,24273,"Chase: You sent $36.68 to SARAH LOPEZ with Zelle(R) from acct ending 9384 on 01/17. Avail bal: $19,271.63.",1,Chase,9384,36.68,"19,271.63",DEBIT,BANK
US_CORPUS_00452,1800239220000,93557,Wells Fargo: The temporary hold on your recent deposit to account ending 4417 has been RELEASED. Funds are now available.,0,Wells Fargo,4417,,,CREDIT,NONE
US_CORPUS_00453,1800264180000,24273,"Chase: You scheduled a payment of $113.72 to COMCAST CABLE for 01/26 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,113.72,,CREDIT,BANK
US_CORPUS_00454,1800276600000,322632,Bank of America: A purchase of $172.68 at WHOLE FOODS MKT was charged to your credit card ending in 9111 on 01/18.,1,Bank of America,9111,172.68,,DEBIT,CARD
US_CORPUS_00455,1800309900000,322632,BofA: Your credit card ending 9111 was DECLINED for $143.11 at APPLE.COM/BILL on 01/18. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00456,1800368640000,24273,Chase: Your one-time code is 462331. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00457,1800420060000,22000,G-842608 is your Google verification code.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00458,1800432480000,24273,"Chase: MIKE CHEN sent you $47.48 with Zelle(R). Deposited to acct ...9384. Avail bal: $19,319.11.",1,Chase,,47.48,,CREDIT,BANK
US_CORPUS_00459,1800482040000,24273,"Chase: You scheduled a payment of $245.03 to COMCAST CABLE for 01/28 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,245.03,,CREDIT,BANK
US_CORPUS_00460,1800536520000,24273,"Chase: You scheduled a payment of $135.47 to COMCAST CABLE for 01/29 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,135.47,,CREDIT,BANK
US_CORPUS_00461,1800552120000,322632,BofA: Your credit card ending 9111 was DECLINED for $171.29 at STARBUCKS #2214 on 01/21. Call 800.732.9194 if you need help.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00462,1800600960000,322632,BofA: A pending authorization of $114.88 at WHOLE FOODS MKT is on your credit card ending 9111. Final amount may vary.,1,Bank of America,9111,114.88,,DEBIT,CARD
US_CORPUS_00463,1800648540000,24273,"Chase: You made a $98.83 debit card purchase with card ending 7761 at TRADER JOE'S #552 on 01/22. Avail bal: $19,220.28.",1,Chase,7761,98.83,"19,220.28",DEBIT,CARD
US_CORPUS_00464,1800708540000,24273,"Chase: SARAH LOPEZ sent you $66.89 with Zelle(R). Deposited to acct ...9384. Avail bal: $19,287.17.",1,Chase,,66.89,,CREDIT,BANK
US_CORPUS_00465,1800727980000,24273,"Chase: You scheduled a payment of $257.45 to COMCAST CABLE for 01/31 from acct ...9384. To cancel, visit chase.com/pay.",1,Chase,9384,257.45,,CREDIT,BANK
US_CORPUS_00466,1800746460000,24273,"Chase: MIKE CHEN sent you $102.14 with Zelle(R). Deposited to acct ...9384. Avail bal: $19,389.31.",1,Chase,,102.14,,CREDIT,BANK
US_CORPUS_00467,1800785820000,93557,Wells Fargo: A purchase of $28.03 occurred on card ending in 9111 at 24 HOUR FITNESS USA on 01/24. Avail Bal: $541.94.,1,Wells Fargo,9111,28.03,541.94,DEBIT,CARD
US_CORPUS_00468,1800801000000,24273,"Chase: You made a $142.06 debit card purchase with card ending 7761 at SPOTIFY USA on 01/24. Avail bal: $19,247.25.",1,Chase,7761,142.06,"19,247.25",DEBIT,CARD
US_CORPUS_00469,1800827340000,93557,"Wells Fargo: A direct deposit of $800.00 from ACME TECHNOLOGIES PAYROLL was received into account ending 4417 on 01/24. Avail Bal: $1,341.94.",1,Wells Fargo,4417,800.00,"1,341.94",CREDIT,BANK
US_CORPUS_00470,1800888360000,24273,"Chase: You made a $74.02 debit card purchase with card ending 7761 at HOME DEPOT #6641 on 01/25. Avail bal: $19,173.23.",1,Chase,7761,74.02,"19,173.23",DEBIT,CARD
US_CORPUS_00471,1800916200000,54321,VOTE NOV 3! Volunteer with us this weekend. Reply STOP to opt out. Paid for by Citizens Committee.,0,Citibank,,,,OTHER,NONE
US_CORPUS_00472,1800944580000,322632,BofA Reminder: Payment of $35.00 minimum is due on credit card ending 9111 by 02/01. Avoid late fees.,1,Bank of America,9111,35.00,,CREDIT,CARD
US_CORPUS_00473,1800959400000,322632,"Bank of America: A withdrawal/debit of $42.06 (ATM WITHDRAWAL #A5521) posted to account ending 9661 on 01/26. Available balance: $1,016.77.",1,Bank of America,9661,42.06,"1,016.77",DEBIT,BANK
US_CORPUS_00474,1800976500000,93557,"Wells Fargo: A purchase of $20.99 occurred on card ending in 9111 at WALMART SUPERCENTER on 01/26. Avail Bal: $1,320.95.",1,Wells Fargo,9111,20.99,"1,320.95",DEBIT,CARD
US_CORPUS_00475,1801019280000,24273,Chase Fraud Alert: Did you attempt $471.02 at ONLINE MERCHANT with debit card ending 7761? Reply YES or NO.,1,Chase,7761,471.02,,DEBIT,CARD
US_CORPUS_00476,1801071900000,93557,"Wells Fargo: A purchase of $63.49 occurred on card ending in 9111 at APPLE.COM/BILL on 01/27. Avail Bal: $1,257.46.",1,Wells Fargo,9111,63.49,"1,257.46",DEBIT,CARD
US_CORPUS_00477,1801121160000,24273,"Chase: Direct deposit of $1,789.27 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 01/28. Avail bal: $20,962.50.",1,Chase,9384,"1,789.27","20,962.50",CREDIT,BANK
US_CORPUS_00478,1801177080000,24273,Chase Fraud Alert: Did you attempt $75.46 at ONLINE MERCHANT with debit card ending 7761? Reply YES or NO.,1,Chase,7761,75.46,,DEBIT,CARD
US_CORPUS_00479,1801196340000,24273,"Chase: You made a $23.31 debit card purchase with card ending 7761 at AMAZON MKTPLACE on 01/29. Avail bal: $20,939.19.",1,Chase,7761,23.31,"20,939.19",DEBIT,CARD
US_CORPUS_00480,1801226820000,24273,"Chase: Direct deposit of $532.21 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 01/29. Avail bal: $21,471.40.",1,Chase,9384,532.21,"21,471.40",CREDIT,BANK
US_CORPUS_00481,1801253820000,322632,Bank of America: A purchase of $142.03 at STARBUCKS #2214 was charged to your credit card ending in 9111 on 01/29.,1,Bank of America,9111,142.03,,DEBIT,CARD
US_CORPUS_00482,1801285560000,93557,Wells Fargo: 375827 is your access code. It expires in 10 minutes. Don't share it.,0,Wells Fargo,,,,OTHER,NONE
US_CORPUS_00483,1801313520000,24273,Chase: Your one-time code is 559751. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00484,1801331760000,322632,Bank of America: A purchase of $73.54 at BEST BUY #442 was charged to your credit card ending in 9111 on 01/30.,1,Bank of America,9111,73.54,,DEBIT,CARD
US_CORPUS_00485,1801369980000,93557,"Wells Fargo: A purchase of $72.89 occurred on card ending in 9111 at STARBUCKS #2214 on 01/31. Avail Bal: $1,184.57.",1,Wells Fargo,9111,72.89,"1,184.57",DEBIT,CARD
US_CORPUS_00486,1801415520000,322632,BofA Reminder: Payment of $35.00 minimum is due on credit card ending 9111 by 02/06. Avoid late fees.,1,Bank of America,9111,35.00,,CREDIT,CARD
US_CORPUS_00487,1801473480000,93557,"Wells Fargo: A direct deposit of $800.00 from ACME TECHNOLOGIES PAYROLL was received into account ending 4417 on 02/01. Avail Bal: $1,984.57.",1,Wells Fargo,4417,800.00,"1,984.57",CREDIT,BANK
US_CORPUS_00488,1801515780000,322632,Bank of America: A purchase of $127.27 at CVS/PHARMACY #883 was charged to your credit card ending in 9111 on 02/01.,1,Bank of America,9111,127.27,,DEBIT,CARD
US_CORPUS_00489,1801529280000,24273,Chase: SARAH LOPEZ requested $36.30 from you with Zelle(R). Review in the Chase Mobile app. No money has moved.,1,Chase,,36.30,,DEBIT,BANK
US_CORPUS_00490,1801567680000,24273,"Chase: You made a $52.35 debit card purchase with card ending 7761 at CVS/PHARMACY #883 on 02/02. Avail bal: $21,419.05.",1,Chase,7761,52.35,"21,419.05",DEBIT,CARD
US_CORPUS_00491,1801624740000,93557,"Wells Fargo: Bill Pay of $81.04 to STATE FARM INS was sent from account ending 4417 on 02/03. Avail Bal: $1,903.53.",1,Wells Fargo,4417,81.04,"1,903.53",DEBIT,BANK
US_CORPUS_00492,1801671540000,24273,Chase: Your one-time code is 254388. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00493,1801686060000,93557,"Wells Fargo: A purchase of $41.17 occurred on card ending in 9111 at SPOTIFY USA on 02/03. Avail Bal: $1,862.36.",1,Wells Fargo,9111,41.17,"1,862.36",DEBIT,CARD
US_CORPUS_00494,1801744140000,24273,"Chase: Direct deposit of $831.56 from ACME TECHNOLOGIES PAYROLL posted to acct ...9384 on 02/04. Avail bal: $22,250.61.",1,Chase,9384,831.56,"22,250.61",CREDIT,BANK
US_CORPUS_00495,1801775640000,24273,"Chase: You made a $137.53 debit card purchase with card ending 7761 at BEST BUY #442 on 02/04. Avail bal: $22,113.08.",1,Chase,7761,137.53,"22,113.08",DEBIT,CARD
US_CORPUS_00496,1801821600000,24273,"Chase: You made a $31.66 debit card purchase with card ending 7761 at KROGER #771 on 02/05. Avail bal: $22,081.42.",1,Chase,7761,31.66,"22,081.42",DEBIT,CARD
US_CORPUS_00497,1801878600000,93557,"Wells Fargo: A purchase of $86.71 occurred on card ending in 9111 at SHELL OIL 5744 on 02/06. Avail Bal: $1,775.65.",1,Wells Fargo,9111,86.71,"1,775.65",DEBIT,CARD
US_CORPUS_00498,1801935480000,672566,"Netflix: Your payment method was updated successfully. If this wasn't you, visit netflix.com/account.",0,Unknown,,,,OTHER,NONE
US_CORPUS_00499,1801964940000,37777,USPS: Your package 9472952233246045435 is out for delivery today.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00500,1802011020000,93557,"Wells Fargo: Bill Pay of $71.83 to AT&T was sent from account ending 4417 on 02/07. Avail Bal: $1,703.82.",1,Wells Fargo,4417,71.83,"1,703.82",DEBIT,BANK
US_CORPUS_00501,1802035380000,89887,DOMINO'S: BOGO large pizzas today only! dominos.com. Txt STOP to end.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00502,1802085360000,24273,"Chase: JOHN MILLER sent you $12.56 with Zelle(R). Deposited to acct ...9384. Avail bal: $22,093.98.",1,Chase,,12.56,,CREDIT,BANK
US_CORPUS_00503,1802127000000,322632,Bank of America: A purchase of $80.97 at CHIPOTLE 1187 was charged to your credit card ending in 9111 on 02/08.,1,Bank of America,9111,80.97,,DEBIT,CARD
US_CORPUS_00504,1802170560000,24273,"Chase: You made a $113.08 debit card purchase with card ending 7761 at APPLE.COM/BILL on 02/09. Avail bal: $21,980.90.",1,Chase,7761,113.08,"21,980.90",DEBIT,CARD
US_CORPUS_00505,1802180640000,24273,"Chase: SARAH LOPEZ sent you $161.21 with Zelle(R). Deposited to acct ...9384. Avail bal: $22,142.11.",1,Chase,,161.21,,CREDIT,BANK
US_CORPUS_00506,1802234640000,24273,"Chase: You sent $69.08 to JOHN MILLER with Zelle(R) from acct ending 9384 on 02/10. Avail bal: $22,073.03.",1,Chase,9384,69.08,"22,073.03",DEBIT,BANK
